0,0,0,0
0.12341,-0.0012341,0.14141,0.14142
0.24683,-0.0037019,0.14137,0.14142
0.37024,-0.0061686,0.14128,0.14142
0.49365,-0.0086335,0.14116,0.14142
0.61707,-0.011096,0.14098,0.14142
0.74048,-0.013554,0.14077,0.14142
0.86389,-0.016009,0.14051,0.14142
0.98731,-0.018459,0.14021,0.14142
1.1107,-0.020903,0.13987,0.14142
1.2341,-0.023341,0.13948,0.14142
1.3575,-0.025772,0.13905,0.14142
1.481,-0.028195,0.13858,0.14142
1.6044,-0.030609,0.13807,0.14142
1.7278,-0.033014,0.13751,0.14142
1.8512,-0.035409,0.13692,0.14142
1.9746,-0.037793,0.13628,0.14142
2.098,-0.040165,0.1356,0.14142
2.2214,-0.042526,0.13487,0.14142
2.3449,-0.044873,0.13411,0.14142
2.4683,-0.047207,0.13331,0.14142
2.5917,-0.049526,0.13246,0.14142
2.7151,-0.05183,0.13158,0.14142
2.8385,-0.054119,0.13065,0.14142
2.9619,-0.056391,0.12969,0.14142
3.0853,-0.058646,0.12869,0.14142
3.2087,-0.060883,0.12764,0.14142
3.3322,-0.063101,0.12656,0.14142
3.4556,-0.0653,0.12544,0.14142
3.579,-0.06748,0.12428,0.14142
3.7024,-0.069638,0.12309,0.14142
3.8258,-0.071776,0.12185,0.14142
3.9492,-0.073892,0.12058,0.14142
4.0726,-0.075985,0.11927,0.14142
4.1961,-0.078055,0.11793,0.14142
4.3195,-0.080101,0.11655,0.14142
4.4429,-0.082123,0.11513,0.14142
4.5663,-0.08412,0.11368,0.14142
4.6897,-0.086091,0.1122,0.14142
4.8131,-0.088036,0.11068,0.14142
4.9365,-0.089954,0.10912,0.14142
5.06,-0.091845,0.10754,0.14142
5.1834,-0.093707,0.10592,0.14142
5.3068,-0.095542,0.10427,0.14142
5.4302,-0.097347,0.10258,0.14142
5.5536,-0.099122,0.10087,0.14142
5.677,-0.10087,0.099122,0.14142
5.8004,-0.10258,0.097347,0.14142
5.9238,-0.10427,0.095542,0.14142
6.0473,-0.10592,0.093707,0.14142
6.1707,-0.10754,0.091845,0.14142
6.2941,-0.10912,0.089954,0.14142
6.4175,-0.11068,0.088036,0.14142
6.5409,-0.1122,0.086091,0.14142
6.6643,-0.11368,0.08412,0.14142
6.7877,-0.11513,0.082123,0.14142
6.9112,-0.11655,0.080101,0.14142
7.0346,-0.11793,0.078055,0.14142
7.158,-0.11927,0.075985,0.14142
7.2814,-0.12058,0.073892,0.14142
7.4048,-0.12185,0.071776,0.14142
7.5282,-0.12309,0.069638,0.14142
7.6516,-0.12428,0.06748,0.14142
7.775,-0.12544,0.0653,0.14142
7.8985,-0.12656,0.063101,0.14142
8.0219,-0.12764,0.060883,0.14142
8.1453,-0.12869,0.058646,0.14142
8.2687,-0.12969,0.056391,0.14142
8.3921,-0.13065,0.054119,0.14142
8.5155,-0.13158,0.05183,0.14142
8.6389,-0.13246,0.049526,0.14142
8.7624,-0.13331,0.047207,0.14142
8.8858,-0.13411,0.044873,0.14142
9.0092,-0.13487,0.042526,0.14142
9.1326,-0.1356,0.040165,0.14142
9.256,-0.13628,0.037793,0.14142
9.3794,-0.13692,0.035409,0.14142
9.5028,-0.13751,0.033014,0.14142
9.6262,-0.13807,0.030609,0.14142
9.7497,-0.13858,0.028195,0.14142
9.8731,-0.13905,0.025772,0.14142
9.9965,-0.13948,0.023341,0.14142
10.12,-0.13987,0.020903,0.14142
10.243,-0.14021,0.018459,0.14142
10.367,-0.14051,0.016009,0.14142
10.49,-0.14077,0.013554,0.14142
10.614,-0.14098,0.011096,0.14142
10.737,-0.14116,0.0086335,0.14142
10.86,-0.14128,0.0061686,0.14142
10.984,-0.14137,0.0037019,0.14142
11.107,-0.14141,0.0012341,0.14142
11.231,-0.14141,-0.0012341,0.14142
11.354,-0.14137,-0.0037019,0.14142
11.477,-0.14128,-0.0061686,0.14142
11.601,-0.14116,-0.0086335,0.14142
11.724,-0.14098,-0.011096,0.14142
11.848,-0.14077,-0.013554,0.14142
11.971,-0.14051,-0.016009,0.14142
12.095,-0.14021,-0.018459,0.14142
12.218,-0.13987,-0.020903,0.14142
12.341,-0.13948,-0.023341,0.14142
12.465,-0.13905,-0.025772,0.14142
12.588,-0.13858,-0.028195,0.14142
12.712,-0.13807,-0.030609,0.14142
12.835,-0.13751,-0.033014,0.14142
12.958,-0.13692,-0.035409,0.14142
13.082,-0.13628,-0.037793,0.14142
13.205,-0.1356,-0.040165,0.14142
13.329,-0.13487,-0.042526,0.14142
13.452,-0.13411,-0.044873,0.14142
13.575,-0.13331,-0.047207,0.14142
13.699,-0.13246,-0.049526,0.14142
13.822,-0.13158,-0.05183,0.14142
13.946,-0.13065,-0.054119,0.14142
14.069,-0.12969,-0.056391,0.14142
14.193,-0.12869,-0.058646,0.14142
14.316,-0.12764,-0.060883,0.14142
14.439,-0.12656,-0.063101,0.14142
14.563,-0.12544,-0.0653,0.14142
14.686,-0.12428,-0.06748,0.14142
14.81,-0.12309,-0.069638,0.14142
14.933,-0.12185,-0.071776,0.14142
15.056,-0.12058,-0.073892,0.14142
15.18,-0.11927,-0.075985,0.14142
15.303,-0.11793,-0.078055,0.14142
15.427,-0.11655,-0.080101,0.14142
15.55,-0.11513,-0.082123,0.14142
15.674,-0.11368,-0.08412,0.14142
15.797,-0.1122,-0.086091,0.14142
15.92,-0.11068,-0.088036,0.14142
16.044,-0.10912,-0.089954,0.14142
16.167,-0.10754,-0.091845,0.14142
16.291,-0.10592,-0.093707,0.14142
16.414,-0.10427,-0.095542,0.14142
16.537,-0.10258,-0.097347,0.14142
16.661,-0.10087,-0.099122,0.14142
16.784,-0.099122,-0.10087,0.14142
16.908,-0.097347,-0.10258,0.14142
17.031,-0.095542,-0.10427,0.14142
17.154,-0.093707,-0.10592,0.14142
17.278,-0.091845,-0.10754,0.14142
17.401,-0.089954,-0.10912,0.14142
17.525,-0.088036,-0.11068,0.14142
17.648,-0.086091,-0.1122,0.14142
17.772,-0.08412,-0.11368,0.14142
17.895,-0.082123,-0.11513,0.14142
18.018,-0.080101,-0.11655,0.14142
18.142,-0.078055,-0.11793,0.14142
18.265,-0.075985,-0.11927,0.14142
18.389,-0.073892,-0.12058,0.14142
18.512,-0.071776,-0.12185,0.14142
18.635,-0.069638,-0.12309,0.14142
18.759,-0.06748,-0.12428,0.14142
18.882,-0.0653,-0.12544,0.14142
19.006,-0.063101,-0.12656,0.14142
19.129,-0.060883,-0.12764,0.14142
19.252,-0.058646,-0.12869,0.14142
19.376,-0.056391,-0.12969,0.14142
19.499,-0.054119,-0.13065,0.14142
19.623,-0.05183,-0.13158,0.14142
19.746,-0.049526,-0.13246,0.14142
19.87,-0.047207,-0.13331,0.14142
19.993,-0.044873,-0.13411,0.14142
20.116,-0.042526,-0.13487,0.14142
20.24,-0.040165,-0.1356,0.14142
20.363,-0.037793,-0.13628,0.14142
20.487,-0.035409,-0.13692,0.14142
20.61,-0.033014,-0.13751,0.14142
20.733,-0.030609,-0.13807,0.14142
20.857,-0.028195,-0.13858,0.14142
20.98,-0.025772,-0.13905,0.14142
21.104,-0.023341,-0.13948,0.14142
21.227,-0.020903,-0.13987,0.14142
21.351,-0.018459,-0.14021,0.14142
21.474,-0.016009,-0.14051,0.14142
21.597,-0.013554,-0.14077,0.14142
21.721,-0.011096,-0.14098,0.14142
21.844,-0.0086335,-0.14116,0.14142
21.968,-0.0061686,-0.14128,0.14142
22.091,-0.0037019,-0.14137,0.14142
22.214,-0.0012341,-0.14141,0.14142
22.338,0.0012341,-0.14141,0.14142
22.461,0.0037019,-0.14137,0.14142
22.585,0.0061686,-0.14128,0.14142
22.708,0.0086335,-0.14116,0.14142
22.831,0.011096,-0.14098,0.14142
22.955,0.013554,-0.14077,0.14142
23.078,0.016009,-0.14051,0.14142
23.202,0.018459,-0.14021,0.14142
23.325,0.020903,-0.13987,0.14142
23.449,0.023341,-0.13948,0.14142
23.572,0.025772,-0.13905,0.14142
23.695,0.028195,-0.13858,0.14142
23.819,0.030609,-0.13807,0.14142
23.942,0.033014,-0.13751,0.14142
24.066,0.035409,-0.13692,0.14142
24.189,0.037793,-0.13628,0.14142
24.312,0.040165,-0.1356,0.14142
24.436,0.042526,-0.13487,0.14142
24.559,0.044873,-0.13411,0.14142
24.683,0.047207,-0.13331,0.14142
24.806,0.049526,-0.13246,0.14142
24.93,0.05183,-0.13158,0.14142
25.053,0.054119,-0.13065,0.14142
25.176,0.056391,-0.12969,0.14142
25.3,0.058646,-0.12869,0.14142
25.423,0.060883,-0.12764,0.14142
25.547,0.063101,-0.12656,0.14142
25.67,0.0653,-0.12544,0.14142
25.793,0.06748,-0.12428,0.14142
25.917,0.069638,-0.12309,0.14142
26.04,0.071776,-0.12185,0.14142
26.164,0.073892,-0.12058,0.14142
26.287,0.075985,-0.11927,0.14142
26.41,0.078055,-0.11793,0.14142
26.534,0.080101,-0.11655,0.14142
26.657,0.082123,-0.11513,0.14142
26.781,0.08412,-0.11368,0.14142
26.904,0.086091,-0.1122,0.14142
27.028,0.088036,-0.11068,0.14142
27.151,0.089954,-0.10912,0.14142
27.274,0.091845,-0.10754,0.14142
27.398,0.093707,-0.10592,0.14142
27.521,0.095542,-0.10427,0.14142
27.645,0.097347,-0.10258,0.14142
27.768,0.099122,-0.10087,0.14142
27.891,0.10087,-0.099122,0.14142
28.015,0.10258,-0.097347,0.14142
28.138,0.10427,-0.095542,0.14142
28.262,0.10592,-0.093707,0.14142
28.385,0.10754,-0.091845,0.14142
28.508,0.10912,-0.089954,0.14142
28.632,0.11068,-0.088036,0.14142
28.755,0.1122,-0.086091,0.14142
28.879,0.11368,-0.08412,0.14142
29.002,0.11513,-0.082123,0.14142
29.126,0.11655,-0.080101,0.14142
29.249,0.11793,-0.078055,0.14142
29.372,0.11927,-0.075985,0.14142
29.496,0.12058,-0.073892,0.14142
29.619,0.12185,-0.071776,0.14142
29.743,0.12309,-0.069638,0.14142
29.866,0.12428,-0.06748,0.14142
29.989,0.12544,-0.0653,0.14142
30.113,0.12656,-0.063101,0.14142
30.236,0.12764,-0.060883,0.14142
30.36,0.12869,-0.058646,0.14142
30.483,0.12969,-0.056391,0.14142
30.607,0.13065,-0.054119,0.14142
30.73,0.13158,-0.05183,0.14142
30.853,0.13246,-0.049526,0.14142
30.977,0.13331,-0.047207,0.14142
31.1,0.13411,-0.044873,0.14142
31.224,0.13487,-0.042526,0.14142
31.347,0.1356,-0.040165,0.14142
31.47,0.13628,-0.037793,0.14142
31.594,0.13692,-0.035409,0.14142
31.717,0.13751,-0.033014,0.14142
31.841,0.13807,-0.030609,0.14142
31.964,0.13858,-0.028195,0.14142
32.087,0.13905,-0.025772,0.14142
32.211,0.13948,-0.023341,0.14142
32.334,0.13987,-0.020903,0.14142
32.458,0.14021,-0.018459,0.14142
32.581,0.14051,-0.016009,0.14142
32.705,0.14077,-0.013554,0.14142
32.828,0.14098,-0.011096,0.14142
32.951,0.14116,-0.0086335,0.14142
33.075,0.14128,-0.0061686,0.14142
33.198,0.14137,-0.0037019,0.14142
33.322,0.14141,-0.0012341,0.14142
33.445,0.14141,0.0012341,0.14142
33.568,0.14137,0.0037019,0.14142
33.692,0.14128,0.0061686,0.14142
33.815,0.14116,0.0086335,0.14142
33.939,0.14098,0.011096,0.14142
34.062,0.14077,0.013554,0.14142
34.186,0.14051,0.016009,0.14142
34.309,0.14021,0.018459,0.14142
34.432,0.13987,0.020903,0.14142
34.556,0.13948,0.023341,0.14142
34.679,0.13905,0.025772,0.14142
34.803,0.13858,0.028195,0.14142
34.926,0.13807,0.030609,0.14142
35.049,0.13751,0.033014,0.14142
35.173,0.13692,0.035409,0.14142
35.296,0.13628,0.037793,0.14142
35.42,0.1356,0.040165,0.14142
35.543,0.13487,0.042526,0.14142
35.666,0.13411,0.044873,0.14142
35.79,0.13331,0.047207,0.14142
35.913,0.13246,0.049526,0.14142
36.037,0.13158,0.05183,0.14142
36.16,0.13065,0.054119,0.14142
36.284,0.12969,0.056391,0.14142
36.407,0.12869,0.058646,0.14142
36.53,0.12764,0.060883,0.14142
36.654,0.12656,0.063101,0.14142
36.777,0.12544,0.0653,0.14142
36.901,0.12428,0.06748,0.14142
37.024,0.12309,0.069638,0.14142
37.147,0.12185,0.071776,0.14142
37.271,0.12058,0.073892,0.14142
37.394,0.11927,0.075985,0.14142
37.518,0.11793,0.078055,0.14142
37.641,0.11655,0.080101,0.14142
37.765,0.11513,0.082123,0.14142
37.888,0.11368,0.08412,0.14142
38.011,0.1122,0.086091,0.14142
38.135,0.11068,0.088036,0.14142
38.258,0.10912,0.089954,0.14142
38.382,0.10754,0.091845,0.14142
38.505,0.10592,0.093707,0.14142
38.628,0.10427,0.095542,0.14142
38.752,0.10258,0.097347,0.14142
38.875,0.10087,0.099122,0.14142
38.999,0.099122,0.10087,0.14142
39.122,0.097347,0.10258,0.14142
39.245,0.095542,0.10427,0.14142
39.369,0.093707,0.10592,0.14142
39.492,0.091845,0.10754,0.14142
39.616,0.089954,0.10912,0.14142
39.739,0.088036,0.11068,0.14142
39.863,0.086091,0.1122,0.14142
39.986,0.08412,0.11368,0.14142
40.109,0.082123,0.11513,0.14142
40.233,0.080101,0.11655,0.14142
40.356,0.078055,0.11793,0.14142
40.48,0.075985,0.11927,0.14142
40.603,0.073892,0.12058,0.14142
40.726,0.071776,0.12185,0.14142
40.85,0.069638,0.12309,0.14142
40.973,0.06748,0.12428,0.14142
41.097,0.0653,0.12544,0.14142
41.22,0.063101,0.12656,0.14142
41.343,0.060883,0.12764,0.14142
41.467,0.058646,0.12869,0.14142
41.59,0.056391,0.12969,0.14142
41.714,0.054119,0.13065,0.14142
41.837,0.05183,0.13158,0.14142
41.961,0.049526,0.13246,0.14142
42.084,0.047207,0.13331,0.14142
42.207,0.044873,0.13411,0.14142
42.331,0.042526,0.13487,0.14142
42.454,0.040165,0.1356,0.14142
42.578,0.037793,0.13628,0.14142
42.701,0.035409,0.13692,0.14142
42.824,0.033014,0.13751,0.14142
42.948,0.030609,0.13807,0.14142
43.071,0.028195,0.13858,0.14142
43.195,0.025772,0.13905,0.14142
43.318,0.023341,0.13948,0.14142
43.442,0.020903,0.13987,0.14142
43.565,0.018459,0.14021,0.14142
43.688,0.016009,0.14051,0.14142
43.812,0.013554,0.14077,0.14142
43.935,0.011096,0.14098,0.14142
44.059,0.0086335,0.14116,0.14142
44.182,0.0061686,0.14128,0.14142
44.305,0.0037019,0.14137,0.14142
44.429,0.0012341,0.14141,0.14142
